Site_ID|Name|WGS84_Lat|WGS84_Lon|Commod_gp|Src_Rec_No|Record_tp|Country|State|Ref_no
208889|FITZPATRICK|46.86|-84.02|Cu, Ni|ONT-729|Prospect|Canada|Ontario|13
208890|RED HORSE LAKE|48.41|-92.35|Cu, Ni|ONT-730|Prospect|Canada|Ontario|13
208891|LOWE PROSPECT|48.09|-79.76|Ni, Cu|ONT-731|Prospect|Canada|Ontario|13
208892|McCART SHOWING|48.77|-80.86|Ni|ONT-732|Prospect|Canada|Ontario|13
208893|MACINTOSH SPRINGS|48.63|-80.84|Ni|ONT-733|Prospect|Canada|Ontario|13
208894|CARMAN BAY|48.37|-81.00|Ni|ONT-734|Prospect|Canada|Ontario|13
208895|LOT 7, CON 6|46.52|-80.75|Ni, Cu|ONT-735|Prospect|Canada|Ontario|13
208896|LOT 9, CON 6|46.53|-80.78|Ni, Cu|ONT-736|Prospect|Canada|Ontario|13
208897|HERRINGTON|46.27|-81.45|Ni, Cu|ONT-737|Prospect|Canada|Ontario|13
208898|FALCONBRIDGE TOWNSHIP|46.58|-80.76|Ni, Cu|ONT-738|Developed Prospect|Canada|Ontario|13
208899|Totten|46.37|-81.45|Ni, Cu, Co|ONT-739|Past Producer|Canada|Ontario|13
220130|Iksinskoe|62.57|39.72|Al; Ga, V, Cr|1212||Russia|Arkhangel'sk Oblast (Region)|5
220138|Sopchuaivench|67.88|32.82|Ni; Co Cu|1447||Russia|Murmansk Oblast (Region)|5
220139|Nyuduaivench|67.88|32.90|Ni, Cu, Co|1448||Russia|Murmansk Oblast (Region)|5
220162|Lovnozerskoe|68.47|29.85|Ni; Cu|1666||Russia|Murmansk Oblast (Region)|5
220163|Kaula|69.40|30.32|Ni, Cu, Co; Ag, Au, PGE, Se, S, Te|1667||Russia|Murmansk Oblast (Region)|5
220164|Kootsel'vaara-Kammikivi|69.38|30.33|Ni, Cu, Co; Ag, PGE, Se, S, Te|1668||Russia|Murmansk Oblast (Region)|5
220165|Verkhnee|69.40|30.63|Ni, Cu, Co; Ag, Au, PGE, Se, S, Te|1669||Russia|Murmansk Oblast (Region)|5
220166|Zhdanovskoe|69.44|30.66|Ni, Cu, Co; Ag, Au, PGE, Se, S, Te|1670||Russia|Murmansk Oblast (Region)|5
220167|Sputnik|69.40|30.67|Ni, Cu, Co; Ag, Au, PGE, Te, Se, S|1671||Russia|Murmansk Oblast (Region)|5
220168|Tundrovoe|69.40|30.67|Ni, Cu, Co; Ag, Au, PGE, Se, S, Te|1672||Russia|Murmansk Oblast (Region)|5
220169|Zapolyarnoe|69.40|30.75|Ni, Cu, Co; Ag, Au, PGE, Se, S, Te|1673||Russia|Murmansk Oblast (Region)|5
220175|Semiletka|69.38|30.33|Ni; Ag, Au, Co, Cu, PGE, Se, Te|1684||Russia|Murmansk Oblast (Region)|5
220176|Bystrinskoe|69.40|30.73|Ni, Cu, Co; Ag, Au, PGE, Se, S, Te|1685||Russia|Murmansk Oblast (Region)|5
220177|Severnoe Onki|69.38|30.82|Ni; Co|1686||Russia|Murmansk Oblast (Region)|5
220228|Aganozerskoe|62.06|36.31|Cr, Ni, Pt, Au|867|Large deposit|Russia||24
220231|Agardagskoe|50.26|94.44|Cr|8001|Small deposit|Russia||24
220268|Annabergitovaja Shchel'|53.47|156.79|Ni, Cu, Au, Pt, Pd|3452|Occurrence|Russia||24
220304|Ak-Kemskoe|50.11|86.41|Cr|7283|Occurrence|Russia||24
220331|Akkarginskoe|51.33|61.15|Cr|4509|Small deposit|Russia||24
220332|Akkol'skoe|51.84|92.22|Co, Ni, Ag|7867|Small deposit|Russia||24
220418|Allarechenskoe, Vostok|69.00|30.13|Ni, Cu, Co, Pd, Pt, Au|82|Small deposits|Russia||24
220424|Almaz-Zhemchuzhina, Geofizicheskoe, Molodjozhnoe, Sarysajskoe|50.23|58.47|Cr|3908|Large deposits|Kazakhstan||24
220432|Altynskaja placer|56.98|162.67|Au, Os, Ir|3033|Occurrence|Russia||24
220468|Anadyr' placer|65.15|173.36|Au, Os, Ir|548|Small deposit|Russia||24
220479|Andreevskoe|49.42|81.59|Cr|7273|Occurrence|Kazakhstan||24
220648|Bajtajginskoe|51.21|90.13|Co, Ni|7213|Small deposit|Russia||24
220661|Bakyrchik, (Bol'shevik)|49.71|81.55|Au, Ag, Pt, Pd|7249|Large (medium-size) deposits|Kazakhstan||24
220679|Ballaganakh river, Kheta river|70.15|95.81|Cu, Ni|2304|Occurrences|Russia||24
220757|Belaja river|56.34|162.84|Cr|3060|Occurrence|Russia||24
220763|Belininskoe, Aleksandrovskoe|53.11|85.79|Ni, Co|4765|Medium-size deposits|Russia||24
220826|Bersuadskoe-1|50.99|60.27|Ni, Co|4508|Small deposit|Russia||24
220866|Binjuda|73.75|89.58|Cu, Ni, Pt|1982|Occurrence|Russia||24
220900|Bom river|57.91|128.83|Cr|6232|Occurrence|Russia||24
220928|Bochetkol'skoe|50.58|60.89|Ni, Co|4535|Large deposit|Kazakhstan||24
220937|Bogbasinskoe|49.41|137.68|Ni, Co, Cr|6670|Occurrence|Russia||24
220970|Bol'shaja Varaka, Tikozero|67.55|33.58|Cr, Pt|116|Large deposits|Russia||24
220972|Bol'sheanjujskaja group|66.75|165.06|Ni|662|Occurrences|Russia||24
220997|Bol'shoe, Buj|54.73|161.95|Cu, Ni, Co|3187|Occurrences|Russia||24
220999|Bol'shoj Avam|70.38|93.13|Cu, Ni|2264|Occurrence|Russia||24
221022|Bolgokhtokh river|69.28|87.16|Cu, Ni, Pt|2369|Occurrence|Russia||24
221030|Bor-Jurjakh|70.05|102.19|apatite, REE, Fe, phlogopite, Os, Ir|2327|Large deposit|Russia||24
221068|Brjanta|55.27|127.13|Ni, Cu, Pt|6450|Occurrence|Russia||24
221074|Bucharama|69.60|91.63|Cu, Ni|2362|Occurrence|Russia||24
221090|Bujagi placer|62.05|116.36|Au, Pt, Rh|5008|Small deposit|Russia||24
221126|Burichi river|70.58|94.56|Cu, Ni|2247|Occurrence|Russia||24
221129|Burkatyj river, Chopko|70.33|95.50|Cu, Ni|2278|Occurrences|Russia||24
221144|Buruktal'skoe|50.94|60.85|Ni, Co|4517|Large deposit|Russia||24
221187|Central'no-Raj-Izskoe|66.92|65.44|Cr|1512|Medium-size deposit|Russia||24
221199|Chad, Sybakh|56.60|135.22|Pt, Ir, Cr|6217|Occurrences|Russia||24
221218|Chajskoe|56.26|110.43|Ni, Cu, Co|5701|Large deposit|Russia||24
221275|Cheremshanskoe|56.13|60.26|Ni, Co|4284|Large deposit|Russia||24
221313|Chikity river|63.92|94.59|Ni, Cu|2774|Occurrence|Russia||24
221322|Chinejskoe|56.50|118.59|Cu, Ni, Pt, Au, Ag|5572|Large deposit|Russia||24
221331|Chirgakskoe|51.01|91.18|Cu, Co, Ni|7240|Small deposit|Russia||24
221334|Chirynajskoe|63.46|176.00|Cr, Os, Ir|532|Occurrence|Russia||24
221346|Chjortovo-Koryto|59.34|114.84|Au, Pt, Pd|5288|Small deposit|Russia||24
221369|Chore|39.39|68.55|Au, Pt, Pd|7084|Large deposit|Tajikistan||24
221436|Ehgeljakhskaja Kosa placer|62.46|117.56|Au, Pt, Rh|4956|Small deposit|Russia||24
221466|Dal'nee|67.52|48.31|Ni, Cu, Pt|1325|Occurrence|Russia||24
221474|Dal'nee, Sopcha etc.|68.90|63.19|Ni, Cu|1401|Occurrences|Russia||24
221498|Dar'inskoe|53.03|94.38|Ni|6077|Occurrence|Russia||24
221559|Devlodovskoe|48.00|33.67|Ni, Co|1094|Medium-size deposit|Ukraine||24
221565|Djukalinskoe|50.13|138.92|Ni, Co|6567|Occurrence|Russia||24
221571|Djumtalej|73.40|94.13|Cu, Ni, Pt|2037|Occurrence|Russia||24
221612|Dorenjukhskoe|48.10|30.20|Ni, Co|993|Medium-size deposit|Ukraine||24
221622|Dovyrenskoe|56.13|110.00|Ni, Cu, Pt|5717|Unique deposit|Russia||24
221623|Dozhdlivoe|62.24|164.38|Cr|2785|Occurrence|Russia||24
221663|Dzhan-Kul'|49.74|88.03|Cu, Ni, Co|7334|Occurrence|Russia||24
221716|Dzhil'skoe|40.38|45.43|Cr|3999|Small deposit|Armenia||24
221796|Ehntakan|49.33|73.76|Ni, Co|4903|Small deposit|Kazakhstan||24
221800|Ehrgakskoe|53.38|94.49|Cr|6043|Occurrence|Russia||24
221830|Elanskoe, Elkinskoe|51.19|40.97|Ni, Cu, Pd, Pt, Au|1171|Small deposits|Russia||24
221833|Elizavetinskoe|56.67|60.58|Ni, Co|4266|Medium-size deposit|Russia||24
221848|Erachimo river|65.79|90.58|Ni, Cu|2653|Occurrence|Russia||24
221882|Fjodorovo-Panskoe|67.48|35.46|Pd, Pt, Ni, Cu|136|Unique deposit|Russia||24
221894|Gagar'ja, Chekhovskaja, Terpenija placers|48.71|144.73|Ti, Cr|6461|Occurrences|Russia||24
221904|Gal'moehnanskoe|61.16|166.05|Pt, Pd|2779|Large deposit|Russia||24
221915|Gar'|52.99|128.28|Au, Ni, Pt|6626|Occurrence|Russia||24
221916|Gar', Platinovyj etc. placers|53.11|128.25|Au, Pt|6612|Small deposits|Russia||24
221964|Glukhoe|45.64|135.93|Au, Pt|8028|Large deposit|Russia||24
221973|Golenishchevskaja group: Monolitnoe, Markelovskoe etc. |59.23|164.58|Cu, Ni, Co, Au|2908|Occurrences|Russia||24
221985|Gonam river|57.01|130.63|Cr|6255|Occurrence|Russia||24
221994|Gora Krysha (Krysha Mt.)|55.06|159.98|Cr|3244|Occurrence|Russia||24
221997|Gora Poputnaja (Poputnaja Mt.)|54.94|160.10|Cr|3247|Occurrence|Russia||24
221998|Gora Putanaja (Putanaja Mt.)|68.86|87.49|Cu, Ni, Co, Pd, Pt|2426|Occurrence|Russia||24
222000|Gora Solov'jova|57.67|59.83|Pt, Ir|4193|Large deposit|Russia||24
222005|Gorbiachinskoe|67.58|89.33|Ni, Cu|2550|Occurrence|Russia||24
222014|Gorelovskoe|61.77|164.52|Cr, Pt|2804|Occurrence|Russia||24
222027|Gornye Kuznecy|61.61|163.20|Pt, Ir, Ru, Au, Cr|2844|Occurrence|Russia||24
222038|Greben'|57.53|162.92|Au, Cu, Ni|3005|Occurrence|Russia||24
222097|Gulinskoe|71.05|101.49|phlogopite, Ta, Nb, REE, apatite, Os, Ir|2214|Large deposit|Russia||24
222158|Ikokan, Ehpilcha, Kehtehreh|70.50|95.10|Ni, Cu, Co|2255|Occurrences|Russia||24
222179|Il'piveem placer|61.58|172.10|Pt, Pd|666|Small deposit|Russia||24
222200|Imangdinskoe|69.06|89.95|Pd, Pt, Ni, Cu, Co|2422|Large deposit|Russia||24
222206|Imeni Menzhinskogo|53.30|57.64|Cr|4377|Small deposit|Russia||24
222214|Inagli placer|58.65|124.72|Pt, Ir|5200|Small deposit|Russia||24
222221|Ingaringda, Majmecha etc. placers|71.08|100.82|Os, Ir, Au|2211|Large deposits|Russia||24
222425|Juzhno-Kehnkehrehnskaja group of placers: Kehnkehrehveem, Nezametnyj|63.29|176.64|Au, Os, Ir|520|Small deposits|Russia||24
222434|Juzhno-Pogurejskoe|66.15|63.47|Cr|1532|Small deposit|Russia||24
222457|Juzhnyj Maksut|49.54|80.30|Cu, Ni, Co|7241|Small deposit|Kazakhstan||24
222542|Kamenka|67.13|49.29|Ni, Cu|1340|Occurrence|Russia||24
222547|Kamennyj Dol etc.|52.24|60.29|Cr|4460|Small deposits|Russia||24
222579|Kapitanskaja, Major placers|55.32|157.26|Au, Pt|3334|Small deposits|Russia||24
222580|Kapitonovskoe, Lipoven'kovskoe|48.28|30.52|Cr|998|Medium-size deposits|Ukraine||24
222675|Karik''javr|69.36|30.89|Ni, Cu|83|Small deposit|Russia||24
222775|Kehrshorsoe|66.31|63.58|Cr, Pt, Au|1522|Small deposit|Russia||24
222776|Kehtehreh river|70.38|93.89|Cu, Ni|2267|Occurrence|Russia||24
222873|Khantajskoe etc.|68.51|91.85|Cu, Ni|2489|Occurrences|Russia||24
222894|Kharapskoe|69.18|110.87|Cu, Ni|2406|Occurrence|Russia||24
222904|Kharyja-Ary placer|62.98|115.34|Au, Pt, Rh|4931|Small deposit|Russia||24
222936|Khojlinskoe|66.52|63.68|Cr|1510|Small deposit|Russia||24
222963|Khordogoj placer|62.57|115.71|Au, Pt, Rh|4965|Small deposit|Russia||24
222975|Khovuaksinskoe|51.10|93.64|Co, Ni, Ag|7941|Large deposit|Russia||24
222980|Khromcevskoe|57.22|40.92|Au, Pt|994|Occurrence|Russia||24
222997|Khungtukun|70.23|99.05|Ni, Cu, Pt, Au|2298|Occurrence|Russia||24
223026|Kingashskoe|54.87|95.38|Ni, Cu, Co, Pt|5880|Medium-size deposit|Russia||24
223064|Kjazim-Bina|40.08|46.22|Cr|4041|Small deposit|Azerbaijan||24
223084|Kljuchevskoe|50.23|143.55|Ni, Co, Cu|6393|Occurrence|Russia||24
223116|Kokpatas|42.24|63.80|Au, Ag, Pt, Pd|6935|Large deposit|Uzbekistan||24
223137|Kol'skaja group: Pereval'noe etc.|54.03|157.06|Ni, Cu, Au|3413|Occurrences|Russia||24
223138|Kol'skij Rudnik|59.59|60.64|Cr|1805|Small deposit|Russia||24
223156|Koltushnaja placer|60.52|166.60|Pt, Au|2793|Occurrence|Russia||24
223164|Kommunarovskoe, (Znamenitinskoe)|54.32|89.15|Au, Pt, Pd|4702|Medium-size (small) deposits|Russia||24
223165|Komo|66.68|88.73|Ni, Cu|2586|Small deposit|Russia||24
223177|Konachan etc. placers|64.95|172.31|Au, Os, Ir|576|Small deposits|Russia||24
223184|Kondjor|57.68|134.66|Pt, Ir|6178|Small deposit|Russia||24
223185|Kondjorskaja placer|57.54|134.62|Pt, Ir, Au|6182|Large deposit|Russia||24
223194|Konskaja river|57.67|162.77|Cr|3003|Occurrence|Russia||24
223198|Konzhakovskij Kanem' |59.59|59.15|Pt, Ir|1768|Occurrence|Russia||24
223212|Kordonovskoe|53.76|85.70|Cr|4715|Occurrence|Russia||24
223223|Korolevskaja placer|57.69|58.93|Pt, Ir|1886|Small deposit|Russia||24
223247|Kosmozerskoe|62.16|34.73|V, U, Pt, Pd, Au|68|Medium-size deposit|Russia||24
223315|Kumga river, Tal'mi|69.98|89.46|Cu, Ni, Co|2296|Occurrences|Russia||24
223321|Kuvalorogskoe|53.70|156.83|Ni, Cu, Au, Pt, Pd|3436|Medium-size deposit|Russia||24
223341|Ore cluster of the Khengur'ju river|68.82|64.21|Ni, Cu, Co|1412|Occurrences|Russia||24
223396|Kugdinskoe|70.73|103.45|REE, Nb, Ti, Os, Ir|2237|Large deposit|Russia||24
223440|Kulutuvajamskoe|59.08|164.05|Cr|2925|Occurrence|Russia||24
223451|Kumtor|41.94|77.83|Au, Ag, Pt, Pd|7718|Large deposit|Kyrgyzstan||24
223464|Kundybajskoe, Shevchenkovskoe|51.73|60.77|Ni, Co|4491|Large deposits|Kazakhstan||24
223503|Kurmanovskoe|57.68|61.60|Cr|4225|Small deposit|Russia||24
223508|Kursko-Besedinskoe|51.67|36.45|Ni, Cu, Pt|1057|Occurrence|Russia||24
223562|Kyjda|74.03|94.83|Cu, Ni, Pt|1968|Occurrence|Russia||24
223564|Kyl'vygejskaja group of placers|62.78|171.94|Au, Os, Ir|641|Small deposits|Russia||24
223613|Lagoki river|70.10|98.60|Ni, Cu, Co, Pt|2322|Occurrence|Russia||24
223630|Laptanajskoe|65.69|62.85|Cr|1544|Occurrence|Russia||24
223640|Laukku, Junges|68.55|28.76|Ni, Cu, Pt|78|Occurrences|Russia||24
223689|Levaja Mama river|57.11|111.83|Ni, Co|5596|Occurrence|Russia||24
223692|Levenshternovskoe|54.10|142.98|Cr, Pt|6200|Occurrence|Russia||24
223702|Levopajerskoe|66.63|64.48|Cr|1517|Small deposit|Russia||24
223707|Levtyrinyvajam, Ledjanaja  placers|61.05|166.16|Pt, Pd|2781|Large deposits|Russia||24
223713|Levyj Tarkhaty|49.60|88.40|Cu, Co, Ni|7348|Occurrence|Russia||24
223730|Lipovskoe|57.45|61.08|Ni, Co|4229|Medium-size deposit|Russia||24
223735|Listvennaja placer|62.47|174.41|Au, Os, Ir|603|Small deposit|Russia||24
223776|Lovnozerskoe|68.53|29.65|Ni, Cu|85|Small deposit|Russia||24
223795|Lukindskoe|54.93|123.58|Ni, Cu, Pt|5643|Small deposit|Russia||24
223868|Majskoe|68.94|173.56|Au, Pd|463|Large deposit|Russia||24
223890|Malaja Kos'va placer|59.42|59.11|Pt, Au|1777|Small deposit|Russia||24
223894|Malasozerskoe etc.|62.40|37.85|Ni, Cu|882|Occurrences|Russia||24
223904|Malkinskoe|43.75|42.91|Fe, Ni, Co, Cr|3765|Small deposit|Russia||24
223942|Malyj Emekh placer|58.62|60.27|Pt|1851|Small deposit|Russia||24
223965|Mansurovskoe etc.|54.47|59.24|Cr|4345|Small deposits|Russia||24
224042|Melkaja placer|61.73|165.17|Au, Os, Ir|2782|Small deposit|Russia||24
224044|Melkovodninskaja placer|61.66|162.73|Au, Os, Ir|2857|Occurrence|Russia||24
224071|Mikchangda|69.59|90.30|Ni, Cu|2355|Occurrence|Russia||24
224141|Moncheozerskaja group of deposits: Njuduajvench etc.|72.52|42.66|Ni, Cu, Co, Pt, Au|105|Small deposits|Russia||24
224170|Mujn-Tunup etc.|62.06|166.06|Au, Pt, Pd|826|Occurrences|Russia||24
224171|Mukaryljan placer|63.76|171.11|Au, Os, Ir|630|Small deposit|Russia||24
224287|Natalka, (Omchak)|61.71|147.55|Au, Pt, Pd|3241|Unique (medium-size) deposits|Russia||24
224330|Nerakachi river|70.10|94.68|Cu, Ni|2307|Occurrence|Russia||24
224350|Nezhdaninskoe|62.58|139.01|Au, Pt, Pd|3385|Unique deposit|Russia||24
224385|Nizhne-Mamonskoe|50.17|40.44|Ni, Cu, Pt|1188|Small deposit|Russia||24
224396|Nizhnee|66.96|88.23|Ni, Cu|2573|Small deposit|Russia||24
224436|Njandominskoe|56.47|137.34|Ni, Cu|6188|Occurrence|Russia||24
224439|Njasninskaja, Isovskaja placers|58.90|59.72|Pt, Au|1829|Small deposits|Russia||24
224463|Noril'sk 1|69.15|88.24|Cu, Ni, Pd, Pt, Au|2398|Unique deposit|Russia||24
224493|Novokamenskoe|44.42|133.90|Ni|8081|Small deposit|Russia||24
224546|Odikhincha|71.01|102.88|REE, apatite, Al, Os, Ir|2215|Large deposit|Russia||24
224578|Ojrinskoe|63.01|94.20|Ni, Cu|4985|Occurrence|Russia||24
224596|Oktjabr'skoe|50.58|58.06|Ni, Co|3891|Large deposit|Kazakhstan||24
224597|Oktjabr'skoe|69.52|88.15|Cu, Ni, Co, Pd, Pt, Au|2348|Unique deposit|Russia||24
224611|Okzhetpes|42.06|64.08|Au, Ag, Pt, Pd|6946|Medium-size deposit|Uzbekistan||24
224625|Olanga, Lukkulajsvaara|66.38|30.75|Pd, Pt, Ni, Cu|110|Small deposits|Russia||24
224652|Olimpiadinskoe|59.88|92.98|Au, Sb, Pt, Pd|5296|Unique deposit|Russia||24
224715|Ore cluster of the Bol'shoj Avam river|70.11|93.25|Cu, Ni|2300|Occurrences|Russia||24
224730|Ore cluster of the Davoikhta river|56.75|116.95|Pt|5568|Occurrences|Russia||24
224737|Ore cluster of the Ehl'gevajam river|63.24|175.34|Cr, Os, Ir|555|Occurrences|Russia||24
224742|Ore cluster of the Gonam river|56.94|130.05|Cr|6273|Occurrences|Russia||24
224745|Ore cluster of the Iomrautvajam river|62.55|174.23|Cr, Os, Ir|606|Occurrences|Russia||24
224748|Ore cluster of the Jukteli river|63.50|132.40|Ni, Cu|2599|Occurrences|Russia||24
224762|Ore cluster of the Krasnaja mountain|63.33|175.52|Cr, Os, Ir|545|Occurrences|Russia||24
224790|Ore cluster of the Krotonskij massif|57.10|162.40|Os, Ir, Pt|3036|Occurrences|Russia||24
224791|Ore cluster of the Krotonskij massif|56.99|161.90|Os, Ir|3062|Occurrences|Russia||24
224808|Ore cluster of the Malyj Nauchirynaj river|63.15|174.91|Cr, Pt|566|Occurrences|Russia||24
224809|Ore cluster of the Mametchinskij peninsula|61.60|163.61|Cr|2835|Occurrences|Russia||24
224824|Ore cluster of the Nekongdoken river |65.85|91.15|Ni, Cu|2649|Occurrences|Russia||24
224826|Ore cluster of the Novo-Berezovskij ore knot|49.90|144.03|Cr|6400|Occurrences|Russia||24
224842|Ore cluster of the Pikritovaja mountain|68.65|87.86|Ni, Cu, Co, Pt|2451|Occurrences|Russia||24
224850|Ore cluster of the Pravaja Svetlana river|61.65|93.42|Cu, Ni|5106|Occurrences|Russia||24
224864|Ore cluster of the Severnaja river|66.28|90.83|Ni, Cu|2629|Occurrences|Russia||24
224876|Ore cluster of the Talovka river|62.01|165.91|Cr, Pt|831|Occurrences|Russia||24
224877|Ore cluster of the Tamvatnej mountain|63.33|174.42|Cr, Os, Ir|572|Occurrences|Russia||24
224890|Ore cluster of the Verkhnij Khugdjukant river|66.41|112.82|Ni, Cu, Co|2597|Occurrences|Russia||24
224895|Ore cluster of the Vorogovka river|60.87|89.67|Ni, Co|4355|Occurrences|Russia||24
224896|Ore cluster of the Vorogovka river|60.96|89.62|Cr|4346|Occurrences|Russia||24
224897|Ore cluster of the Vozhminskij ore knot|63.11|36.38|Ni, Cu|72|Occurrences|Russia||24
224932|Orsko-Khalilovskaja group of deposits|51.43|58.11|Ni, Co, Fe|3863|Small deposits|Russia||24
224962|Ostrjakovskaja group|56.97|162.40|Cr|3038|Occurrences|Russia||24
224966|Ostrov Feklistova placer (placer of the Feklistov's Island)|54.99|136.59|Pt, Ir|6272|Small deposit|Russia||24
224976|Otrozhninskaja, (Mavrinskaja, Pastbishchnaja, Tolovka, Gusinaja)|65.11|172.71|Au, Os, Ir|563|Large (medium-size) deposits|Russia||24
225001|Ozhidanie|75.01|93.01|Pt, Cr, Ni|1917|Occurrence|Russia||24
225008|Padas-Tundra|68.11|29.73|Cr|88|Occurrence|Russia||24
225051|Pechengskaja  group of deposits: Zhdanovskoe, (Tundrovoe, Bysrtinskoe etc.) |69.45|30.51|Ni, Cu, Co, Pd, Pt, Au|79|Large (medium-size) deposits|Russia||24
225060|Pemakan river|70.20|94.13|Cu, Ni|2293|Occurrence|Russia||24
225072|Pereval'noe|63.40|175.70|Cr, Os, Ir|537|Occurrence|Russia||24
225096|Peschanikovyj|68.28|87.47|Cu, Ni|2485|Occurrence|Russia||24
225105|Peskovatskoe, Astakhovskoe|51.17|39.88|Ni, Cu, Pt|1147|Occurrences|Russia||24
225136|Pikas'vaam placer|62.21|171.13|Os, Ir, Au|674|Occurrence|Russia||24
225255|Placer of the Zolotoj creek|52.86|127.56|Au, Pt|6653|Small deposit|Russia||24
225294|Podkolodnovskoe|49.99|40.73|Ni, Cu, Pd, Pt|1200|Small deposit|Russia||24
225296|Podkova|63.61|166.29|Pt, Cu|753|Occurrence|Russia||24
225397|Priisk Zhelannyj, Dzhunikha, Zalomnaja, Zolotaja, Tolstokulachikha placers|44.23|131.31|Au, Pt|8113|Small deposits|Russia||24
225421|Promezhutochnoe|51.36|75.17|Ni, Co|4749|Small deposit|Kazakhstan||24
225440|Pustaja placer|60.43|163.03|Au, Pt, Ru|2904|Occurrence|Russia||24
225452|Raduga|56.79|161.84|Os, Ir, Pt|3081|Occurrence|Russia||24
225481|Rehvajam river|61.73|164.26|Pt, Cr|2812|Occurrence|Russia||24
225530|Ruchej Korennoj (Korennoj creek)|65.38|49.46|Au, Pt, Ag|1385|Occurrence|Russia||24
225533|Ruchej Rzhavyj, Pirrotinovyj, Mogen etc.|68.33|89.71|Cu, Ni, Pt|2495|Occurrences|Russia||24
225535|Ruchej Vesjolyj placer|62.30|171.65|Pt, Os, Ir|660|Small deposit|Russia||24
225537|Ruchej Zolotoj placer|62.13|163.92|Au, Os, Ir|2806|Small deposit|Russia||24
225584|Rycarskoe|57.86|162.82|Au, Cu, Ni|2994|Small deposit|Russia||24
225592|Sabotorskaja Kosa placer|62.01|117.55|Au, Pt, Rh|4991|Small deposit|Russia||24
225597|Sadovskoe, Vostochno-Sadovskoe|51.61|40.24|Ni, Cu, Pd, Pt|1142|Occurrences|Russia||24
225615|Sakharinskoe|53.13|59.62|Ni, Co|4411|Medium-size deposit|Russia||24
225631|Samokut river|56.71|115.47|Ni, Cu|5597|Occurrence|Russia||24
225645|Saranchaevskoe|53.54|57.89|Cr|4372|Small deposit|Russia||24
225646|Saranovskoe|58.63|58.80|Cr|1825|Large deposit|Russia||24
225672|Sarykulboldy|49.43|74.63|Ni, Co|4918|Small deposit|Kazakhstan||24
225742|Serovskoe|59.81|60.65|Ni, Co|1791|Large deposit|Russia||24
225780|Severo-Kehnkehrehnskaja group of placers: Nautehkingenkyveem, (Tytlygytveem)|63.44|177.34|Au, Os, Ir|506|Medium-size (small) deposits|Russia||24
225789|Severo-Mamonskoe|50.41|40.73|Ni, Cu, Pt|1187|Occurrence|Russia||24
225813|Shadatskoe|53.15|93.45|Cr, Ni|6059|Small deposit|Russia||24
225827|Shakhtaunskoe|54.19|123.44|Ni, Cu|5718|Occurrence|Russia||24
225846|Shanuch|55.17|157.05|Ni, Cu, Co, Pt, Pd|3354|Small deposit|Russia||24
225876|Shigaevo|53.81|58.13|Cr|4361|Small deposit|Russia||24
225904|Shorzhinskoe|40.42|45.22|Cr|3986|Small deposit|Armenia||24
225915|Shul'ginovskoe|62.56|34.63|V, U, Cu, Pd, Au|61|Medium-size deposit|Russia||24
225942|Sinotvozh|64.66|60.67|Cr|1566|Occurrence|Russia||24
225996|Smjataja placer|62.41|164.13|Au, Os, Ir|2783|Small deposit|Russia||24
226000|Snegovoe|61.71|171.69|Cr|676|Occurrence|Russia||24
226037|Sol'va, Sos'va placers|60.36|59.23|Pt, Au|1725|Medium-size deposits|Russia||24
226096|Tikhaja placer|61.70|164.94|Pt, Os, Ir, Au|2792|Small deposit|Russia||24
226156|Srednij Uksunaj river|53.65|86.28|Cr|4733|Occurrence|Russia||24
226162|Srednjaja Padma|62.38|35.11|V, U, Pt, Pd, Au|70|Large deposit|Russia||24
226220|Sukhoj Log|58.57|115.26|Au, Pt, Pd|5367|Unique deposit|Russia||24
226222|Sukhokhutorskoe|48.33|34.06|Ni, Co|1098|Large deposit|Ukraine||24
226307|Syum-Keuskaja group|67.41|66.95|Cr|1499|Occurrences|Russia||24
226312|Tabartakh|70.70|101.06|Ni, Cu|2240|Occurrence|Russia||24
226355|Tal'daktonskoe|66.90|91.69|Ni, Cu, Fe|2583|Occurrence|Russia||24
226356|Tal'minskoe etc.|70.25|89.35|Cu, Ni, Co, Pt|2259|Occurrences|Russia||24
226370|Talnakhskoe|69.51|88.64|Cu, Ni, Pd, Pt, Au|2353|Unique deposit|Russia||24
226372|Talovaja placer|56.22|162.70|Au, Os, Ir|3077|Occurrence|Russia||24
226375|Talovsko-Ol'khovskaja group of placers|56.11|162.88|Au, Os, Ir|3076|Small deposits|Russia||24
226381|Tamanvajam, Levaja Dobraja, Prizhimistaja placers|60.91|171.16|Au, Pt, Pd|714|Small deposits|Russia||24
226404|Tarisejmitari|74.15|97.56|Cu, Ni|1964|Small deposit|Russia||24
226426|Tashara|55.49|83.49|Ni, Cu|4578|Small deposit|Russia||24
226448|Tatishchevskoe|53.44|60.42|Cr|4413|Small deposit|Russia||24
226459|Tegejveem placer|61.93|165.73|Au, Os, Ir|837|Small deposit|Russia||24
226489|Tenkenskaja Kosa placer|61.94|116.86|Au, Pt, Rh|5013|Small deposit|Russia||24
226511|Tesevskoe|58.32|58.91|Cr|1841|Small deposit|Russia||24
226579|Tominskoe|54.21|142.90|Cr|6194|Occurrence|Russia||24
226612|Tounamskoe|61.35|29.52|Ni, V|23|Occurrence|Russia||24
